appId,month,subcategory,count,avgScore
br.com.ifood.benefits,4,Notificações,3,2.3333333333333335
br.com.ifood.benefits,4,Atendimento ao cliente,2,1
br.com.ifood.benefits,5,Acesso/Login,12,2.0833333333333335
br.com.ifood.benefits,5,Investimento,2,3
br.com.ifood.benefits,5,Usabilidade,26,4.923076923076923
br.com.ifood.benefits,5,Cadastro/Registro,1,1
br.com.ifood.benefits,5,Elogio genérico,77,4.896103896103896
br.com.ifood.benefits,5,Reclamação genérica,7,4.285714285714286
br.com.ifood.benefits,5,Programa de recompensas,1,5
br.com.ifood.benefits,5,,27,3.6666666666666665
br.com.ifood.benefits,5,Notificações,2,1
br.com.ifood.benefits,5,Atualização,1,1
br.com.ifood.benefits,5,Desempenho,5,1.4
br.com.ifood.benefits,5,Cartão,5,1.8
br.com.ifood.benefits,5,Atendimento ao cliente,2,5
br.com.ifood.benefits,5,Fatura,3,1
br.com.ifood.benefits,6,Programa de recompensas,1,1
br.com.ifood.benefits,6,Cadastro/Registro,4,2
br.com.ifood.benefits,6,Atualização,3,1
br.com.ifood.benefits,6,Notificações,2,1
br.com.ifood.benefits,6,Usabilidade,23,4.478260869565218
br.com.ifood.benefits,6,Desempenho,5,1.8
br.com.ifood.benefits,6,,19,3.9473684210526314
br.com.ifood.benefits,6,Acesso/Login,7,1.4285714285714286
br.com.ifood.benefits,6,Fatura,3,2
br.com.ifood.benefits,6,Reclamação genérica,10,3.9
br.com.ifood.benefits,6,Cartão,6,3
br.com.ifood.benefits,6,Elogio genérico,97,4.938144329896907
br.com.ifood.benefits,6,Cartão virtual,1,1
br.com.ifood.benefits,7,Usabilidade,31,4.967741935483871
br.com.ifood.benefits,7,Reclamação genérica,11,3.6363636363636362
br.com.ifood.benefits,7,Acesso/Login,3,2.6666666666666665
br.com.ifood.benefits,7,Notificações,1,5
br.com.ifood.benefits,7,Programa de recompensas,1,1
br.com.ifood.benefits,7,Atualização,1,3
br.com.ifood.benefits,7,Cadastro/Registro,2,1
br.com.ifood.benefits,7,Desempenho,2,5
br.com.ifood.benefits,7,,1,5
br.com.ifood.benefits,7,,18,4.5
br.com.ifood.benefits,7,Atendimento ao cliente,1,1
br.com.ifood.benefits,7,Fatura,1,4
br.com.ifood.benefits,7,Elogio genérico,85,4.929411764705883
br.com.ifood.benefits,7,Investimento,1,3
br.com.ifood.benefits,7,Cartão,8,2.375
br.com.ifood.benefits,8,Programa de recompensas,3,2.3333333333333335
br.com.ifood.benefits,8,Reclamação genérica,17,2.7058823529411766
br.com.ifood.benefits,8,Fatura,3,1
br.com.ifood.benefits,8,Elogio genérico,111,4.900900900900901
br.com.ifood.benefits,8,Investimento,3,1.3333333333333333
br.com.ifood.benefits,8,,24,3.7083333333333335
br.com.ifood.benefits,8,Desempenho,7,2.857142857142857
br.com.ifood.benefits,8,Cartão,12,1.3333333333333333
br.com.ifood.benefits,8,Atualização,3,1
br.com.ifood.benefits,8,Acesso/Login,12,1.4166666666666667
br.com.ifood.benefits,8,Atendimento ao cliente,5,2.2
br.com.ifood.benefits,8,Notificações,7,2.2857142857142856
br.com.ifood.benefits,8,Cadastro/Registro,6,1
br.com.ifood.benefits,8,Usabilidade,29,4.724137931034483
br.com.ifood.benefits,9,Notificações,3,1.3333333333333333
br.com.ifood.benefits,9,Cadastro/Registro,7,1.8571428571428572
br.com.ifood.benefits,9,Desempenho,9,1.6666666666666667
br.com.ifood.benefits,9,Elogio genérico,68,4.897058823529412
br.com.ifood.benefits,9,Fatura,4,2.5
br.com.ifood.benefits,9,Acesso/Login,14,1.1428571428571428
br.com.ifood.benefits,9,,28,3.75
br.com.ifood.benefits,9,Atualização,2,2
br.com.ifood.benefits,9,Reclamação genérica,19,3.1578947368421053
br.com.ifood.benefits,9,Programa de recompensas,1,1
br.com.ifood.benefits,9,,1,5
br.com.ifood.benefits,9,Cartão virtual,1,1
br.com.ifood.benefits,9,Investimento,1,5
br.com.ifood.benefits,9,Cartão,9,1.6666666666666667
br.com.ifood.benefits,9,Usabilidade,19,5
br.com.ifood.benefits,10,Programa de recompensas,2,3
br.com.ifood.benefits,10,Atualização,2,2
br.com.ifood.benefits,10,Reclamação genérica,19,3
br.com.ifood.benefits,10,,1,5
br.com.ifood.benefits,10,Fatura,1,2
br.com.ifood.benefits,10,Usabilidade,21,4.904761904761905
br.com.ifood.benefits,10,Elogio genérico,74,4.95945945945946
br.com.ifood.benefits,10,Cadastro/Registro,6,1
br.com.ifood.benefits,10,Acesso/Login,12,1.8333333333333333
br.com.ifood.benefits,10,Atendimento ao cliente,1,1
br.com.ifood.benefits,10,Cartão,11,1.6363636363636365
br.com.ifood.benefits,10,Cartão virtual,1,2
br.com.ifood.benefits,10,Investimento,2,2.5
br.com.ifood.benefits,10,Notificações,3,2.3333333333333335
br.com.ifood.benefits,10,,15,4.333333333333333
br.com.ifood.benefits,10,Desempenho,6,2
br.com.ifood.benefits,11,Cartão,7,2.142857142857143
br.com.ifood.benefits,11,Atualização,3,2
br.com.ifood.benefits,11,Reclamação genérica,8,3
br.com.ifood.benefits,11,Fatura,1,1
br.com.ifood.benefits,11,Atendimento ao cliente,2,3
br.com.ifood.benefits,11,Cadastro/Registro,5,1.8
br.com.ifood.benefits,11,Desempenho,5,2.4
br.com.ifood.benefits,11,Elogio genérico,94,4.8936170212765955
br.com.ifood.benefits,11,Notificações,5,2.2
br.com.ifood.benefits,11,,23,4.6521739130434785
br.com.ifood.benefits,11,Usabilidade,18,4.722222222222222
br.com.ifood.benefits,11,Acesso/Login,10,1.5
br.com.ifood.benefits,12,Cartão,9,1.8888888888888888
br.com.ifood.benefits,12,Cartão virtual,2,4
br.com.ifood.benefits,12,Fatura,4,1
br.com.ifood.benefits,12,Elogio genérico,99,4.8686868686868685
br.com.ifood.benefits,12,Notificações,1,1
br.com.ifood.benefits,12,,2,4
br.com.ifood.benefits,12,Reclamação genérica,9,3.6666666666666665
br.com.ifood.benefits,12,Usabilidade,26,4.846153846153846
br.com.ifood.benefits,12,Atendimento ao cliente,3,1.3333333333333333
br.com.ifood.benefits,12,Atualização,1,1
br.com.ifood.benefits,12,Cadastro/Registro,3,1
br.com.ifood.benefits,12,Desempenho,4,1.5
br.com.ifood.benefits,12,,20,3.8
br.com.ifood.benefits,12,Acesso/Login,7,1.1428571428571428
br.com.mobile.ticket,1,Notificações,7,2
br.com.mobile.ticket,1,Fatura,36,2.138888888888889
br.com.mobile.ticket,1,Cadastro/Registro,39,1.4615384615384615
br.com.mobile.ticket,1,Reclamação genérica,460,1.8782608695652174
br.com.mobile.ticket,1,Acesso/Login,1709,1.3651258045640726
br.com.mobile.ticket,1,Cartão,157,1.6114649681528663
br.com.mobile.ticket,1,Cartão virtual,2,2
br.com.mobile.ticket,1,Usabilidade,192,4.520833333333333
br.com.mobile.ticket,1,Atualização,476,1.415966386554622
br.com.mobile.ticket,1,Atendimento ao cliente,69,2.2753623188405796
br.com.mobile.ticket,1,Programa de recompensas,8,1.5
br.com.mobile.ticket,1,,235,3.527659574468085
br.com.mobile.ticket,1,Elogio genérico,1321,4.836487509462528
br.com.mobile.ticket,1,,13,3.076923076923077
br.com.mobile.ticket,1,Desempenho,561,1.2709447415329769
br.com.mobile.ticket,1,Investimento,34,2.0294117647058822
br.com.mobile.ticket,1,Token,4,2
br.com.mobile.ticket,2,,1,5
br.com.mobile.ticket,2,Investimento,4,1.75
br.com.mobile.ticket,2,Elogio genérico,80,4.6625
br.com.mobile.ticket,2,Acesso/Login,143,1.6783216783216783
br.com.mobile.ticket,2,Cadastro/Registro,7,1
br.com.mobile.ticket,2,Atendimento ao cliente,12,1
br.com.mobile.ticket,2,Atualização,173,2.132947976878613
br.com.mobile.ticket,2,Fatura,10,1.5
br.com.mobile.ticket,2,Usabilidade,7,4.285714285714286
br.com.mobile.ticket,2,Programa de recompensas,2,1
br.com.mobile.ticket,2,,34,2.2058823529411766
br.com.mobile.ticket,2,Reclamação genérica,78,1.6666666666666667
br.com.mobile.ticket,2,Desempenho,55,2.109090909090909
br.com.mobile.ticket,2,Cartão,42,1.6428571428571428
br.com.mobile.ticket,2,Notificações,3,2.3333333333333335
br.com.mobile.ticket,2,Cartão virtual,1,3
br.com.mobile.ticket,3,Cartão,40,1.525
br.com.mobile.ticket,3,Programa de recompensas,1,1
br.com.mobile.ticket,3,Fatura,13,2.076923076923077
br.com.mobile.ticket,3,Elogio genérico,22,4.7727272727272725
br.com.mobile.ticket,3,Atendimento ao cliente,13,1.6153846153846154
br.com.mobile.ticket,3,,26,1.7692307692307692
br.com.mobile.ticket,3,Desempenho,23,1.0869565217391304
br.com.mobile.ticket,3,Acesso/Login,104,1.4711538461538463
br.com.mobile.ticket,3,Reclamação genérica,52,1.4615384615384615
br.com.mobile.ticket,3,Notificações,6,1.1666666666666667
br.com.mobile.ticket,3,,1,5
br.com.mobile.ticket,3,Usabilidade,6,4.166666666666667
br.com.mobile.ticket,3,Atualização,78,1.4871794871794872
br.com.mobile.ticket,3,Cadastro/Registro,14,1.4285714285714286
br.com.mobile.ticket,4,Desempenho,28,1.2857142857142858
br.com.mobile.ticket,4,Acesso/Login,86,1.5465116279069768
br.com.mobile.ticket,4,Usabilidade,6,3.1666666666666665
br.com.mobile.ticket,4,Cadastro/Registro,11,1.7272727272727273
br.com.mobile.ticket,4,Notificações,7,1.7142857142857142
br.com.mobile.ticket,4,Fatura,20,1.5
br.com.mobile.ticket,4,Programa de recompensas,2,1.5
br.com.mobile.ticket,4,Reclamação genérica,55,1.8727272727272728
br.com.mobile.ticket,4,Token,1,1
br.com.mobile.ticket,4,Atualização,73,1.452054794520548
br.com.mobile.ticket,4,Investimento,4,2.25
br.com.mobile.ticket,4,,27,2.4444444444444446
br.com.mobile.ticket,4,Elogio genérico,32,4.5625
br.com.mobile.ticket,4,Atendimento ao cliente,14,1.9285714285714286
br.com.mobile.ticket,4,Cartão,28,1.1785714285714286
br.com.mobile.ticket,5,Notificações,6,1
br.com.mobile.ticket,5,Atendimento ao cliente,9,1.3333333333333333
br.com.mobile.ticket,5,Cadastro/Registro,8,1.5
br.com.mobile.ticket,5,Elogio genérico,43,5
br.com.mobile.ticket,5,,21,2.4761904761904763
br.com.mobile.ticket,5,Reclamação genérica,44,1.5909090909090908
br.com.mobile.ticket,5,Atualização,75,1.4133333333333333
br.com.mobile.ticket,5,Fatura,9,1.7777777777777777
br.com.mobile.ticket,5,Cartão,26,1.6153846153846154
br.com.mobile.ticket,5,Desempenho,26,1.3076923076923077
br.com.mobile.ticket,5,Investimento,2,2
br.com.mobile.ticket,5,Programa de recompensas,1,1
br.com.mobile.ticket,5,Acesso/Login,86,1.3604651162790697
br.com.mobile.ticket,5,Usabilidade,4,4.25
br.com.mobile.ticket,6,Cartão,42,1.4523809523809523
br.com.mobile.ticket,6,Cartão virtual,1,2
br.com.mobile.ticket,6,Atualização,60,1.3833333333333333
br.com.mobile.ticket,6,Investimento,5,1.2
br.com.mobile.ticket,6,Atendimento ao cliente,22,1.7272727272727273
br.com.mobile.ticket,6,Reclamação genérica,76,1.5921052631578947
br.com.mobile.ticket,6,Cadastro/Registro,15,1.4
br.com.mobile.ticket,6,Notificações,11,1.2727272727272727
