appId,month,count(id),avg(score),subcategory
br.com.mobile.ticket,5,1,1,Rewards program
br.com.mobile.ticket,5,26,1.3076923076923077,Performance
br.com.mobile.ticket,5,8,1.5,Registration
br.com.mobile.ticket,5,6,1,Notifications
br.com.mobile.ticket,5,75,1.4133333333333333,Update
br.com.mobile.ticket,5,45,1.5777777777777777,Generic complaint
br.com.mobile.ticket,5,44,4.909090909090909,Generic compliment
br.com.mobile.ticket,5,9,1.3333333333333333,Customer service
br.com.mobile.ticket,5,9,1.7777777777777777,Invoice
br.com.mobile.ticket,5,26,1.6153846153846154,Card
br.com.mobile.ticket,5,86,1.3604651162790697,Login
br.com.mobile.ticket,5,2,2,Investiment
br.com.mobile.ticket,6,194,1.4896907216494846,Login
br.com.mobile.ticket,6,5,1.2,Investiment
br.com.mobile.ticket,6,33,1.2424242424242424,Performance
br.com.mobile.ticket,6,11,1.2727272727272727,Notifications
br.com.mobile.ticket,6,13,1.4615384615384615,Invoice
br.com.mobile.ticket,6,42,1.4523809523809523,Card
br.com.mobile.ticket,6,62,4.887096774193548,Generic compliment
br.com.mobile.ticket,6,60,1.3833333333333333,Update
br.com.mobile.ticket,6,2,1,Token
br.com.mobile.ticket,6,3,4.666666666666667,Usability
br.com.mobile.ticket,6,22,1.7272727272727273,Customer service
br.com.mobile.ticket,6,15,1.4,Registration
br.com.mobile.ticket,6,76,1.5921052631578947,Generic complaint
br.com.mobile.ticket,6,1,2,Virtual card
br.com.mobile.ticket,7,91,1.5824175824175823,Login
br.com.mobile.ticket,7,43,4.813953488372093,Generic compliment
br.com.mobile.ticket,7,10,1.1,Customer service
br.com.mobile.ticket,7,29,2.2758620689655173,Card
br.com.mobile.ticket,7,13,1.7692307692307692,Invoice
br.com.mobile.ticket,7,5,3,Investiment
br.com.mobile.ticket,7,6,1.1666666666666667,Registration
br.com.mobile.ticket,7,20,1.75,Performance
br.com.mobile.ticket,7,1,5,Rewards program
br.com.mobile.ticket,7,4,1.5,Notifications
br.com.mobile.ticket,7,21,2.2857142857142856,Update
br.com.mobile.ticket,7,28,1.2142857142857142,Generic complaint
br.com.mobile.ticket,7,4,4,Usability
br.com.mobile.ticket,8,48,1.8541666666666667,Card
br.com.mobile.ticket,8,6,1,Registration
br.com.mobile.ticket,8,1,2,Virtual card
br.com.mobile.ticket,8,80,1.55,Login
br.com.mobile.ticket,8,74,3.0945945945945947,Generic complaint
br.com.mobile.ticket,8,2,2.5,Investiment
br.com.mobile.ticket,8,2,1,Rewards program
br.com.mobile.ticket,8,886,4.874717832957111,Generic compliment
br.com.mobile.ticket,8,6,1.6666666666666667,Notifications
br.com.mobile.ticket,8,29,1.9655172413793103,Update
br.com.mobile.ticket,8,25,1.48,Performance
br.com.mobile.ticket,8,15,3.4,Customer service
br.com.mobile.ticket,8,19,2.0526315789473686,Invoice
br.com.mobile.ticket,8,150,4.833333333333333,Usability
br.com.mobile.ticket,8,1,1,Token
br.com.mobile.ticket,9,2,2.5,Virtual card
br.com.mobile.ticket,9,1,5,Rewards program
br.com.mobile.ticket,9,20,2.8,Invoice
br.com.mobile.ticket,9,1738,4.8676639815880325,Generic compliment
br.com.mobile.ticket,9,24,3.7916666666666665,Customer service
br.com.mobile.ticket,9,37,2.3513513513513513,Card
br.com.mobile.ticket,9,159,3.949685534591195,Generic complaint
