appId,month,subcategory,count,avgScore
br.com.gabba.Caixa,6,Investiment,82,3.9390243902439024
br.com.gabba.Caixa,6,Generic complaint,1017,4.222222222222222
br.com.gabba.Caixa,6,Login,557,3.317773788150808
br.com.gabba.Caixa,6,Rewards program,11,4
br.com.gabba.Caixa,6,Token,189,4.116402116402116
br.com.gabba.Caixa,6,Update,196,3.683673469387755
br.com.gabba.Caixa,6,,105,4.847619047619047
br.com.gabba.Caixa,7,Login,683,3.1185944363103952
br.com.gabba.Caixa,7,Investiment,81,4.1234567901234565
br.com.gabba.Caixa,7,Virtual card,2,1
br.com.gabba.Caixa,7,Invoice,237,3.8649789029535864
br.com.gabba.Caixa,7,Performance,343,3.323615160349854
br.com.gabba.Caixa,7,Rewards program,8,3.875
br.com.gabba.Caixa,7,Token,261,4.160919540229885
br.com.gabba.Caixa,7,Notifications,29,3.9310344827586206
br.com.gabba.Caixa,7,Usability,4390,4.897722095671981
br.com.gabba.Caixa,7,,680,4.275
br.com.gabba.Caixa,7,Customer service,673,4.628528974739971
br.com.gabba.Caixa,7,Card,105,3.342857142857143
br.com.gabba.Caixa,7,Update,231,3.4718614718614718
br.com.gabba.Caixa,7,Registration,79,3.1265822784810124
br.com.gabba.Caixa,7,Generic compliment,14788,4.892480389505004
br.com.gabba.Caixa,7,Generic complaint,1243,4.1263073209975865
br.com.gabba.Caixa,7,,102,4.794117647058823
br.com.gabba.Caixa,8,Token,248,4.044354838709677
br.com.gabba.Caixa,8,Customer service,667,4.494752623688156
br.com.gabba.Caixa,8,Invoice,232,3.711206896551724
br.com.gabba.Caixa,8,,99,4.828282828282828
br.com.gabba.Caixa,8,Performance,575,2.7756521739130435
br.com.gabba.Caixa,8,,634,4.315457413249211
br.com.gabba.Caixa,8,Update,287,3.2195121951219514
br.com.gabba.Caixa,8,Notifications,39,3.6923076923076925
br.com.gabba.Caixa,8,Generic compliment,14249,4.89234332233841
br.com.gabba.Caixa,8,Virtual card,6,3.8333333333333335
br.com.gabba.Caixa,8,Rewards program,9,3.5555555555555554
br.com.gabba.Caixa,8,Generic complaint,1333,3.9587396849212304
br.com.gabba.Caixa,8,Registration,90,2.7333333333333334
br.com.gabba.Caixa,8,Login,869,2.7836593785960875
br.com.gabba.Caixa,8,Usability,4179,4.891840153146686
br.com.gabba.Caixa,8,Investiment,72,3.75
br.com.gabba.Caixa,8,Card,111,3.4774774774774775
br.com.gabba.Caixa,9,Generic compliment,13275,4.890094161958569
br.com.gabba.Caixa,9,Card,130,3
br.com.gabba.Caixa,9,Usability,3714,4.880721593968767
br.com.gabba.Caixa,9,Invoice,248,3.471774193548387
br.com.gabba.Caixa,9,Performance,483,3.0041407867494825
br.com.gabba.Caixa,9,Rewards program,19,4.315789473684211
br.com.gabba.Caixa,9,Login,854,2.8372365339578454
br.com.gabba.Caixa,9,,102,4.7254901960784315
br.com.gabba.Caixa,9,Customer service,664,4.469879518072289
br.com.gabba.Caixa,9,Investiment,104,3.7115384615384617
br.com.gabba.Caixa,9,Registration,84,2.7023809523809526
br.com.gabba.Caixa,9,Update,475,2.477894736842105
br.com.gabba.Caixa,9,Notifications,37,3.4054054054054053
br.com.gabba.Caixa,9,Generic complaint,1251,3.7817745803357314
br.com.gabba.Caixa,9,,605,4.148760330578512
br.com.gabba.Caixa,9,Virtual card,5,3.2
br.com.gabba.Caixa,9,Token,241,3.904564315352697
br.com.gabba.Caixa,10,Update,1319,1.938589840788476
br.com.gabba.Caixa,10,Card,124,3.064516129032258
br.com.gabba.Caixa,10,Registration,105,2.142857142857143
br.com.gabba.Caixa,10,Generic complaint,1164,3.468213058419244
br.com.gabba.Caixa,10,Login,1423,2.195361911454673
br.com.gabba.Caixa,10,Investiment,76,3.1710526315789473
br.com.gabba.Caixa,10,,86,4.627906976744186
br.com.gabba.Caixa,10,Token,240,3.575
br.com.gabba.Caixa,10,Generic compliment,10112,4.8833069620253164
br.com.gabba.Caixa,10,Usability,2816,4.855113636363637
br.com.gabba.Caixa,10,Virtual card,6,2.8333333333333335
br.com.gabba.Caixa,10,Notifications,68,2.6470588235294117
br.com.gabba.Caixa,10,Rewards program,14,3.2857142857142856
br.com.gabba.Caixa,10,Invoice,200,3.27
br.com.gabba.Caixa,10,,548,4
br.com.gabba.Caixa,10,Customer service,566,4.229681978798586
br.com.gabba.Caixa,10,Performance,557,2.3877917414721725
br.com.gabba.Caixa,11,,386,3.8419689119170983
br.com.gabba.Caixa,11,Customer service,458,3.482532751091703
br.com.gabba.Caixa,11,Performance,922,1.729934924078091
br.com.gabba.Caixa,11,,56,4.178571428571429
br.com.gabba.Caixa,11,Token,232,2.7370689655172415
br.com.gabba.Caixa,11,Generic complaint,1380,2.393478260869565
br.com.gabba.Caixa,11,Registration,154,1.7857142857142858
br.com.gabba.Caixa,11,Usability,1502,4.769640479360852
br.com.gabba.Caixa,11,Notifications,58,2.5
br.com.gabba.Caixa,11,Investiment,96,2.3645833333333335
br.com.gabba.Caixa,11,Virtual card,3,1
br.com.gabba.Caixa,11,Update,2328,1.7186426116838487
br.com.gabba.Caixa,11,Rewards program,16,2.875
br.com.gabba.Caixa,11,Login,2278,1.8849868305531168
br.com.gabba.Caixa,11,Card,173,2.1502890173410405
br.com.gabba.Caixa,11,Invoice,212,2.5283018867924527
br.com.gabba.Caixa,11,Generic compliment,5449,4.8667645439530185
br.com.gabba.Caixa,12,Generic complaint,912,2.9594298245614037
br.com.gabba.Caixa,12,Virtual card,11,1.7272727272727273
br.com.gabba.Caixa,12,Usability,1396,4.792979942693409
br.com.gabba.Caixa,12,Customer service,342,3.8421052631578947
br.com.gabba.Caixa,12,,45,4.711111111111111
br.com.gabba.Caixa,12,Registration,123,2.0813008130081303
br.com.gabba.Caixa,12,Update,599,1.9599332220367278
br.com.gabba.Caixa,12,Rewards program,15,3.066666666666667
br.com.gabba.Caixa,12,,313,4.006389776357827
br.com.gabba.Caixa,12,Login,1109,2.011722272317403
br.com.gabba.Caixa,12,Token,170,3.2588235294117647
br.com.gabba.Caixa,12,Generic compliment,5499,4.876341152936898
br.com.gabba.Caixa,12,Invoice,155,2.587096774193548
br.com.gabba.Caixa,12,Card,116,2.5258620689655173
br.com.gabba.Caixa,12,Performance,551,1.9637023593466425
br.com.gabba.Caixa,12,Notifications,39,2.076923076923077
br.com.gabba.Caixa,12,Investiment,66,2.5606060606060606
br.gov.meugovbr,1,Customer service,403,3.503722084367246
br.gov.meugovbr,1,Generic compliment,16570,4.775377187688594
br.gov.meugovbr,1,,64,3.6875
br.gov.meugovbr,1,Generic complaint,4927,2.4223665516541506
br.gov.meugovbr,1,,1282,3.277691107644306
br.gov.meugovbr,1,Features,497,2.3118712273641853
br.gov.meugovbr,1,Performance,2532,1.514612954186414
br.gov.meugovbr,1,Usability,1173,4.261722080136402
br.gov.meugovbr,1,Login,6692,1.6947101016138673
br.gov.meugovbr,1,Charging,75,2.5733333333333333
br.gov.meugovbr,1,Servicess,237,2.451476793248945
br.gov.meugovbr,2,Usability,676,4.428994082840236
br.gov.meugovbr,2,,39,3.7948717948717947
br.gov.meugovbr,2,Servicess,136,2.9338235294117645
br.gov.meugovbr,2,Generic complaint,2476,2.6066235864297256
br.gov.meugovbr,2,Customer service,217,3.654377880184332
br.gov.meugovbr,2,Charging,44,2.8181818181818183
br.gov.meugovbr,2,Features,265,2.422641509433962
br.gov.meugovbr,2,,410,3.6682926829268294
br.gov.meugovbr,2,Performance,1164,1.5197594501718212
br.gov.meugovbr,2,Generic compliment,11056,4.734442836468886
br.gov.meugovbr,2,Login,3222,1.814090626939789
br.gov.meugovbr,3,,300,3.486666666666667
br.gov.meugovbr,3,Features,209,2.277511961722488
br.gov.meugovbr,3,Charging,29,2.6206896551724137
br.gov.meugovbr,3,Customer service,159,3.4654088050314464
br.gov.meugovbr,3,Generic complaint,1760,2.684659090909091
br.gov.meugovbr,3,Login,2327,1.7928663515255694
br.gov.meugovbr,3,Performance,926,1.490280777537797
br.gov.meugovbr,3,Usability,493,4.36105476673428
br.gov.meugovbr,3,Servicess,78,2.6666666666666665
br.gov.meugovbr,3,Generic compliment,7820,4.756010230179029
